,id,title,assignee,abstract,title_en,assignee_en,abstract_en,label_id
674,7f8905c860225d9d9bbf6b02d564ab04,双芯智能电表的通信方法和系统,南方电网数字电网研究院有限公司,本申请涉及一种双芯智能电表的通信方法和系统。所述方法包括：第一模块接收请求数据；通信管理模块监听并从第一模块接收请求数据，提取符合预设电表通信协议的第一请求数据帧，并完成数据帧合法性校验、完整性校验，提供解密服务，添加帧头数据，得到第二请求数据帧，将第二请求数据帧发送至第二模块；第二模块响应于第二请求数据帧，获取应答数据，将应答数据发送至通信管理模块；通信管理模块接提取应答数据中符合预设电表通信协议的第一应答数据帧，完成数据帧合法性校验、完整性校验，提供加密服务，摘除帧头数据，得到第二应答数据帧；将第二应答数据帧发送至第一模块；第一模块对请求数据进行应答处理。本申请提供的通信方法，可以支持智能电表实现对现有通信协议的完全兼容和新通信协议的灵活扩展。,Communication method and system of dual-core intelligent electric meter,"China Southern Power Grid Digital Power Grid Research Institute Co., Ltd.","The application relates to a communication method and system of a dual-core intelligent electric meter. The method includes: the first module receives the request data; the communication management module monitors and receives the request data from the first module, extracts the first request data frame which conforms to the preset ammeter communication protocol, and completes the validity check and integrity check of the data frame, provides decryption service, adds the frame header data, obtains the second request data frame, and sends the second request data frame to the second module. In response to the second request data frame, the second module acquires the reply data and sends the reply data to the communication management module; the communication management module then extracts the first reply data frame in the response data that conforms to the preset ammeter communication protocol, completes the data frame validity check and integrity check, provides encryption service, removes the frame header data, and obtains the second reply data frame; sends the second reply data frame to the first module The first module responds to the request data. The communication method provided in this application can support the smart meter to realize the full compatibility of the existing communication protocol and the flexible expansion of the new communication protocol.",15
675,9f02d2a20a252524595b929c5b8e732a,一种预热型电缆剥皮刀,国网山东省电力公司招远市供电公司,本发明属于电力工具技术领域，尤其是一种预热型电缆剥皮刀，针对现有的预热型电缆剥皮刀的切刀为固定状态，使得同一型号的剥皮刀只能对一种型号的电缆进行剥皮，且不能同时进行水平切割，这样对电缆皮剥落带来极大地麻烦的问题，现提出如下方案，其包括连接座，所述连接座的底部开设有两个放置槽，两个放置槽的顶部内壁上均固定安装有转动座，转动座的底部延伸至连接座的外侧并转动安装有夹座，两个夹座相互靠近的一侧均呈弧形，两个夹座相互靠近的一侧均固定安装有第一刀片，两个第一刀片相互配合，本发明结构简单，使用方便，能够使用不同规格的电缆进行使用，同时在切割后，方便对电缆皮进行剥落。,A preheated cable peeling knife,National Grid Shandong Electric Power Company Zhaoyuan City Power supply Company,"The invention belongs to the technical field of power tools, in particular to a preheating type cable peeling knife, in view of the fact that the cutter of the existing preheating type cable peeling knife is in a fixed state, so that the same type of peeling knife can only peel one type of cable. and can not be cut horizontally at the same time, which brings great trouble to cable skin peeling, and now puts forward the following scheme, which includes a connecting seat. Two placement slots are arranged at the bottom of the connecting seat, a rotating seat is fixedly installed on the top inner wall of the two placing slots, the bottom of the rotating seat extends to the outside of the connecting seat and rotates and installs the clamping seat, and the side near each other of the two clamping seats is arc-shaped. The side close to each other of the two clamping seats is fixedly equipped with a first blade, and the two first blades cooperate with each other. The invention has the advantages of simple structure and convenient use. Can use different specifications of cable for use, at the same time, after cutting, it is convenient to peel off the cable skin.",15
676,73fcbcdeaa932a253a017eba9710c3f9,一种智慧用电控制设备,保定市我和你网络科技有限公司,本实用新型公开了一种智慧用电控制设备，包括箱体，所述箱体内壁固定连接有安装板，且安装板一端外壁固定连接有温度探头和呈“S”型的水管，所述安装板另一端外壁依次固定连接有水泵、水箱、冷却装置，且安装板固定水箱的上方外壁固定连接有温度测试仪和控制器，所述水管两端外壁分别穿过安装板与水泵、冷却装置相连接，且水泵、冷却装置分别通过水管与水箱连接。本实用新型能够检测箱体内温度，当温度达到所设立的最高值时，控制水泵、冷却装置进行工作，能对箱体内部进行降温，避免因为温度过高，影响控制器工作，从而减少控制器的使用寿命，并且杜绝发生因为高温引燃线路，发生火灾的情况。,An intelligent electric control device,"Baoding City I and your Network Technology Co., Ltd.","The utility model discloses an intelligent electric control device, which comprises a box body, the inner wall of the box body is fixedly connected with a mounting plate, and one end of the mounting plate is fixedly connected with a temperature probe and an S-shaped water pipe. the outer wall of the other end of the mounting plate is sequentially fixedly connected with a water pump, a water tank and a cooling device, and the upper outer wall of the fixed water tank of the mounting plate is fixedly connected with a temperature tester and a controller. The outer walls of the two ends of the water pipe are respectively connected with the water pump and the cooling device through the installation plate, and the water pump and the cooling device are respectively connected with the water tank through the water pipe. The utility model can detect the temperature in the box body, and when the temperature reaches the highest value set, the water pump and the cooling device can be controlled to work, and the temperature inside the box body can be cooled, so as to avoid affecting the work of the controller because the temperature is too high, thus reducing the service life of the controller and avoiding the occurrence of fire due to the high temperature ignition line.",15
677,af0619cd8571ba6df1789c2fcba09fa8,储能装置辅助火电机组二次调频的控制方法及系统,国网浙江省电力有限公司电力科学研究院,本发明公开了一种利用储能装置辅助火电机组二次调频的控制方法及系统。本发明采用的控制系统包括基于储能装置荷电状态的功率控制模块和基于史密斯预估器的时滞补偿模块。控制系统接受来自电网的二次调频指令、火电机组有功功率反馈、储能装置荷电状态与输出有功功率反馈；根据反馈数据，控制系统采用基于储能装置荷电状态方法确定储能装置需要输出的有功功率；采用史密斯预估器对辅助调频系统中存在时滞进行补偿后，控制系统得到指令功率，指令通过通讯设备发送给储能装置，利用储能装置快速响应特性对火电机组发电功率进行补偿；辅助调频系统包括控制系统与储能装置。本发明可以改善火电机组参与电力系统调频的动态性能，获取更高的调频收益。,Control method and system of secondary frequency modulation of thermal power unit assisted by energy storage device,"Electric Power Science Research Institute of Zhejiang Electric Power Co., Ltd.","The invention discloses a control method and a system for secondary frequency modulation of a thermal power unit assisted by an energy storage device. The control system adopted by the invention includes a power control module based on the charged state of the energy storage device and a time delay compensation module based on Smith predictor. The control system accepts the secondary frequency modulation instructions from the power grid, the active power feedback of thermal power units, the feedback of the charged state and output active power of the energy storage device, and according to the feedback data, the control system uses the method based on the charged state of the energy storage device to determine the active power that the energy storage device needs to output. After the Smith predictor is used to compensate the time delay in the auxiliary frequency modulation system, the control system obtains the instruction power, and the instruction is sent to the energy storage device through the communication equipment, and the fast response characteristic of the energy storage device is used to compensate the generating power of the thermal power unit; the auxiliary frequency modulation system includes the control system and the energy storage device. The invention can improve the dynamic performance of thermal power units participating in power system frequency modulation and obtain higher frequency modulation benefits.",15
678,84086f3e8c0495987d715852869fd274,一种消除三倍频脉动的VIENNA整流器单周期控制方法,扬州大学,本发明公开了电气工程领域内的一种消除三倍频脉动的VIENNA整流器单周期控制方法，包括VIENNA整流器拓扑结构，引入变量，作为占空比控制VIENNA整流器中的三个双向开关管动作；本发明可完全消除中性点电位三倍频波动，解决了注入三次谐波分量方法的复杂且参数难以确定问题；另一方面可有效抑制中点电位的直流和交流波动，使输出电容很好地保持在均压状态。,An one-cycle Control method of VIENNA Rectifier for eliminating third Harmonic pulsation,Yangzhou University,"The invention discloses a single cycle control method of VIENNA rectifier for eliminating third harmonic pulsation in the field of electrical engineering, including the topological structure of VIENNA rectifier, introducing variables as duty cycle to control the action of three bi-directional switches in VIENNA rectifier; the invention can completely eliminate the third harmonic fluctuation of neutral potential and solve the problem of complexity of the method of injecting third harmonic components and difficult determination of parameters On the other hand, it can effectively restrain the DC and AC fluctuations of the midpoint potential and keep the output capacitance in the state of voltage equalization.",15
679,ebd7bff3a3c6ab0e8be3f23f9e210f8d,周期性均衡轮换工作的全控H桥变换器主动温度控制策略,中国矿业大学(北京),本发明提供了一种全控H桥变换器基于周期性均衡轮换工作机理的主动温度控制策略。具体实现步骤如下：1、以全控H桥变换器交流侧端口电压参考波的两个基频周期为一个轮换周期，根据输入电流与交流侧端口电压参考波的极性特征，将每个轮换周期分为八个工作区域；2、根据每个工作区域内不同的工作机理，提供两种相应的开关方式轮换顺序，使得全控H桥变换器内所有全控型开关器件和反并联二极管周期性的均衡轮换使用，实现各种工况下全控H桥变换器内所有功率开关器件温度的均衡降低；3、通过设置三级开关选择器，使得全控H桥变换器内所有全控型开关器件在各个工作区域内准确接收相应的开关驱动信号，保证所有功率开关器件顺利完成均衡轮换工作。,Active temperature Control Strategy of full-controlled H-Bridge Converter with Periodic balanced rotation,China University of Mining and Technology (Beijing),"The invention provides an active temperature control strategy of a fully controlled H-bridge converter based on periodic equalization rotation mechanism. The specific implementation steps are as follows: 1. Taking the two fundamental frequency periods of the AC side port voltage reference wave of the fully controlled H bridge converter as a rotation cycle, according to the polarity characteristics of the input current and the AC side port voltage reference wave, each rotation cycle is divided into eight working regions. 2. According to the different working mechanism in each working area, two corresponding switching modes are provided to make the periodic balanced rotation of all fully controlled switching devices and anti-parallel diodes in the fully controlled H-bridge converter. realize the balanced reduction of the temperature of all power switching devices in the fully controlled H-bridge converter under various operating conditions. 3. By setting a three-stage switch selector, all the fully-controlled switching devices in the fully-controlled H-bridge converter can accurately receive the corresponding switch driving signals in each working area, and ensure the balanced rotation of all power switching devices smoothly.",15
680,dcfda6c5fe836407a185236904754e57,一种基于多微网柔性互联系统及其储能容量优化方法,上海交通大学,本发明提出了一种基于多微网柔性互联系统及其储能容量优化方法，所述系统包括：多个微网、对应于所述多个微网的多个电压源型变换器装置和公共直流线路，多个所述电压源型变换器装置分别将对应的多个微网经公共直流线路互联。针对应用于平抑微网功率波动的储能装置容量过大问题，本发明通过灵活控制VSC，实现多个微网间的潮流优化调度，以充分利用不同微网功率曲线的互补性，从而降低微网当中的功率波动总量，并优化微网中所需的储能装置容量。,A flexible interconnection system based on multi-microgrid and its energy storage capacity optimization method,Shanghai Jiaotong University,"The invention provides a flexible interconnection system based on multi-microgrid and an energy storage capacity optimization method thereof. the system comprises a plurality of microgrids, a plurality of voltage source converter devices corresponding to the plurality of microgrids and a public DC line, and a plurality of voltage source converter devices respectively interconnect the corresponding microgrids through the public DC line. Aiming at the problem that the capacity of the energy storage device used to stabilize the power fluctuation of the microgrid is too large, the invention realizes the optimal scheduling of the power flow among a plurality of microgrids by flexibly controlling the VSC, so as to make full use of the complementarity of the power curves of different microgrids, thereby reducing the total amount of power fluctuation in the microgrid and optimizing the capacity of the energy storage device needed in the microgrid.",15
681,dd34c904a1b4bdb5335f8a65ed71075c,组合深基坑作业悬挂及保护装置,国家电网有限公司,本实用新型公开了组合深基坑作业悬挂及保护装置，包括主体架，所述主体架左右两侧对称分布，所述主体架之间设置有第一横杆和第二横杆，所述第一横杆位于第二横杆的上方，所述第一横杆和第二横杆上均转动安装有若干个安装套管，所述安装套管上固定安装有连接柱，所述连接柱上固定安装有保险扣，本实用新型为组合深基坑作业悬挂及保护装置，通过设置保险扣、加强杆和告警灯等，达到了提高为地下工程电缆铺设工作提供安全保护，且可以作为井下作业安全绳的固定装置的效果，解决了目前地下工程电缆铺设的安全保障问题。,Combined deep foundation pit operation suspension and protection device,"State Grid Co., Ltd.","The utility model discloses a combined deep foundation pit operation suspension and protection device, which comprises a main frame, which is symmetrically distributed on both sides of the main frame. A first crossbar and a second crossbar are arranged between the main frame, and the first crossbar is located above the second crossbar. A plurality of installation sleeves are rotated and installed on both the first crossbar and the second crossbar, and a connecting column is fixedly installed on the installation casing. The connecting column is fixedly equipped with a safety buckle, and the utility model is a combined deep foundation pit operation suspension and protection device, which improves the safety protection for the cable laying work of the underground engineering by setting the safety buckle, the strengthening rod, the warning lamp, etc., and can be used as the fixing device of the safety rope for the underground operation, and solves the safety guarantee problem of the cable laying of the underground engineering at present.",15
682,317c4f279814a5fd4f5fc051fdddc01d,电力客户价值评价方法、系统及终端设备,国网河北省电力有限公司,本发明适用于电力系统技术领域，公开了一种电力客户价值评价方法、系统及终端设备，包括：构建当前价值评价体系和潜在价值评价体系；根据当前价值评价体系获取当前价值样本数据，根据潜在价值评价体系获取潜在价值样本数据；对当前价值样本数据进行聚类分析确定当前价值聚类结果，对潜在价值样本数据进行聚类分析确定潜在价值聚类结果；根据当前价值评价体系获取电力客户的当前价值电力数据，根据潜在价值评价体系获取电力客户的潜在价值电力数据；根据当前价值聚类结果和当前价值电力数据确定电力客户的当前价值所属类别，根据潜在价值聚类结果和潜在价值电力数据确定电力客户的潜在价值所属类别。本发明能提高电力客户价值评价的准确性。,"Electric power customer value evaluation method, system and terminal equipment","National Grid Hebei Electric Power Co., Ltd.","The invention is applicable to the technical field of power system and discloses an electric power customer value evaluation method, a system and a terminal device, including: constructing a current value evaluation system and a potential value evaluation system; obtaining current value sample data according to the current value evaluation system, and obtaining potential value sample data according to the potential value evaluation system The current value clustering results are determined by cluster analysis of the current value sample data, and the potential value clustering results are determined by the potential value sample data. The current value power data of power customers are obtained according to the current value evaluation system, and the potential value power data of power customers are obtained according to the potential value evaluation system. The current value category of power customers is determined according to the current value clustering results and current value power data, and the potential value category of power customers is determined according to the potential value clustering results and potential value power data. The invention can improve the accuracy of power customer value evaluation.",15
683,0c650d87762bb80a1fa8138cb1db56ce,埋地电缆位置预警装置,广东电网有限责任公司揭阳供电局,埋地电缆位置预警装置，属于电力工程施工装置领域，包括防水膜层、布置于防水膜层中的多个预警片以及与预警片连接的电源线；所述预警片按行或者列分成多组，各组之间相互平行布置且各组间相关电源线的连接关系为并联，在每组中各预警片之间相互并联；所述预警片包括壳体及并联布置在壳体内的多组预警电路单元；所述预警电路单元包括相互串联的多个连通端子及串联在连通端子之间的警鸣器和/或发光器；所述连通端子在自由状态下会使串行电路连通，在受到外部压迫时会使串行电路断开。其能够发出声响对电缆的埋藏位置及时有效的予以警示，有效降低施工过程中因电缆位置标示不明显、不易察觉而造成损坏，从而造成事故的几率。,Early warning device for buried cable location,"Jieyang Power supply Bureau of Guangdong Power Grid Co., Ltd.","The utility model relates to an early warning device for the position of buried cable, belonging to the field of electric power engineering construction equipment, comprising a waterproof film, a plurality of early warning sheets arranged in the waterproof film and a power line connected with the early warning film; the early warning film is divided into multiple groups according to row or column, and each group is arranged in parallel with each other and the connection relationship of the relevant power lines between the groups is parallel, and the early warning sheets in each group are parallel to each other. The early warning sheet comprises a shell and a plurality of early warning circuit units arranged in parallel in the shell; the early warning circuit unit includes a plurality of connected terminals connected in series with each other and an alarm and / or light emitting device connected in series between the connected terminals; the connected terminal will connect the serial circuit in a free state and disconnect the serial circuit when subjected to external pressure. It can give a timely and effective warning to the buried location of the cable, and effectively reduce the probability of accident caused by the damage caused by the location of the cable is not obvious and not easy to detect during construction.",15
684,6a66121e7fdd6818d5b1f93026f5080d,采集运维动态派工方法,国家电网公司,本发明公开了采集运维动态派工方法，属于电力设备技术领域。目前采集运维工作中不能合理的分配资源，工单处理工作量与运维能力不匹配，无法达到在有限人力资源条件下的处理效用最大化的目的。本发明结合异常故障点的空间距离进行区域划分，能够把所有相邻的异常故障点聚合在一起，避免运维资源分配不合理。对每个基础工作以及操作步骤进行时长估算，较为准确的预估现场处理时长，解决工单处理工作量与运维能力不匹配的问题。对异常故障点进行紧急度估算，根据异常总紧急度进行运维，为后续的精准派工提供基础。最终建立采集系统现场运维模型，根据具体情形，选择其中一种运维模式使得在有限人力资源条件下的处理效用最大化，资源更为合理的利用。,"Dynamic dispatch method for collection, operation and maintenance",State grid Corp.,"The invention discloses a dynamic dispatching method for collection, operation and maintenance, belonging to the technical field of power equipment. At present, the collection and operation and maintenance work can not allocate resources reasonably, and the workload of work order processing does not match with the ability of operation and maintenance, which can not achieve the purpose of maximizing the processing utility under the condition of limited human resources. The invention divides the region according to the spatial distance of the abnormal fault point, and can aggregate all the adjacent abnormal fault points together to avoid unreasonable allocation of operation and maintenance resources. Estimate the duration of each basic work and operation steps, estimate the on-site processing time more accurately, and solve the problem of mismatch between work order processing workload and operation and maintenance capacity. The emergency degree of the abnormal failure point is estimated, and the operation and maintenance is carried out according to the abnormal total emergency degree, which provides the basis for the follow-up accurate dispatching. Finally, the on-site operation and maintenance model of the acquisition system is established, and according to the specific situation, one of the operation and maintenance modes is selected to maximize the processing utility under the condition of limited human resources and make more reasonable use of resources.",15
685,e4c86a1fbb7da0884bc5fa379d224f71,可控电压源接地电流全补偿输出值的获取方法及装置,云南电网有限责任公司电力科学研究院,本申请公开一种可控电压源接地电流全补偿输出值的获取方法及装置，所述方法包括：由可控电压源输出检测电压，控制所述检测电压的幅值保持不变，改变所述检测电压的相位；计算目标相在所述可控电压源输出检测电压前后的电压降落值；如果所述电压降落值处于阈值范围内，计算所述检测电压与所述可控电压源输出检测电压之前的目标相相电压之间的相位差；使用所述相位差，计算系统单相接地时所述可控电压源全补偿的电压输出值。本申请能在可控电压源接地电流全补偿的各种拓扑结构下，均能快速准确的获取单相接地时可控电压源全补偿的电压输出值，降低了可控电压源全补偿的实现难度。,Method and device for obtaining fully compensated output value of grounding current of controllable voltage source,"Electric Power Science Research Institute of Yunnan Power Grid Co., Ltd.","The application discloses a method and a device for obtaining a fully compensated output value of a controllable voltage source grounding current. The method includes: a controllable voltage source outputs a detection voltage, the amplitude of the detection voltage is kept unchanged, and the phase of the detection voltage is changed; the voltage drop value of the target phase before and after the output detection voltage of the controllable voltage source is calculated If the voltage drop value is within the threshold range, the phase difference between the detection voltage and the target phase voltage before the controllable voltage source outputs the detection voltage is calculated; the phase difference is used to calculate the fully compensated voltage output value of the controllable voltage source when the system is single-phase grounded. This application can quickly and accurately obtain the voltage output value of full compensation of controllable voltage source in single-phase grounding under various topologies of full compensation of controllable voltage source, which reduces the difficulty of realizing full compensation of controllable voltage source.",15
686,727aa7eb6ec858da5df850ad41d96f36,一种具有骨架结构的耐磨损电缆,安徽明福电缆有限公司,本实用新型公开了一种具有骨架结构的耐磨损电缆，从内至外依次包括导体、内绝缘层、外绝缘层、耐火层、缓冲层、屏蔽层以及护套层；所述屏蔽层包括设置在缓冲层外部的第一骨架层；所述第一骨架层为蜂窝状的铜纤维网架层；所述第一骨架层的网孔内填充有铁纤维；所述护套层包括设置在屏蔽层外部的第二骨架层；所述第二骨架层为蜂窝状的碳纤维网架层；所述第二骨架层的网孔内填充有护套料。本实用新型的电缆通过铜纤维和铁纤维配合，电磁屏蔽能力强，蜂窝状的铜纤维网架层还可提高电缆的强度，护套层以碳纤维制成的网架层作为骨架，护套料填充在第二骨架层的网孔内，受到第二骨架层的保护，不易受到较大磨损。,A kind of wear-resistant cable with skeleton structure,"Anhui Mingfu Cable Co., Ltd.","The utility model discloses a wear-resistant cable with a skeleton structure, which in turn comprises a conductor, an inner insulating layer, an outer insulating layer, a refractory layer, a buffer layer, a shielding layer and a sheath layer from the inside to the outside. the shielding layer comprises a first skeleton layer arranged outside the buffer layer; the first skeleton layer is a honeycomb copper fiber grid layer; and the mesh of the first frame layer is filled with iron fiber The sheath layer includes a second skeleton layer arranged outside the shielding layer; the second skeleton layer is a honeycomb carbon fiber grid layer; and the mesh of the second skeleton layer is filled with sheathing material. The cable of the utility model has strong electromagnetic shielding ability through the cooperation of copper fiber and iron fiber, and the honeycomb copper fiber grid layer can also improve the strength of the cable, and the sheath layer takes the grid layer made of carbon fiber as the skeleton. The sheath material is filled in the mesh of the second skeleton layer, which is protected by the second skeleton layer and is not easy to be worn.",15
687,3590a6539c79479aba3fdf4d117f35ff,一种基于激光雷达的高压隔离开关合闸状态检测方法,国家电网有限公司,"本发明公开了一种基于激光雷达的高压隔离开关合闸状态检测方法，检测方法包括建立高压隔离开关合闸动作过程的几何抽象模型;提出高压隔离开关的前或后导电臂与水平方向的夹角值的测量算法;通过地面激光雷达扫描高压隔离开关,获取导电臂的点云;以一定数量且位置与任一坐标轴垂直的平面去截前、后导电臂点云；设计开发出导电臂夹角的自动测算模块;自动测算模块自动测算导电臂夹角值；判断高压隔离开关的合闸状态。本发明通过分析高压隔离开关合闸动作过程与结构特征，论证了通过测量导电臂夹角来判断合闸状态的可行性与优势；基于地面激光雷达获取高压隔离开关点云数据，提出了点云分组、拟合椭圆的计算圆柱轴线方向的方法，降低了计算难度。",A method for detecting the closing state of high voltage disconnector based on lidar,"State Grid Co., Ltd.","The invention discloses a method for detecting the closing state of a high voltage isolation switch based on a lidar, which includes establishing a geometric abstract model of the closing process of the high voltage isolation switch; a measurement algorithm of the angle between the front or rear conductive arm of the high voltage isolation switch and the horizontal direction is proposed; the point cloud of the conductive arm is obtained by scanning the high voltage isolation switch by the ground lidar To intercept the point cloud of the front and rear conductive arm with a certain number of planes perpendicular to any coordinate axis The automatic calculation module of the angle between the conductive arm is designed and developed; the automatic calculation module automatically calculates the angle value of the conductive arm and judges the closing state of the high voltage isolation switch. By analyzing the closing operation process and structural characteristics of the high voltage isolation switch, the invention demonstrates the feasibility and advantage of judging the closing state by measuring the angle between the conductive arm; based on the ground lidar to obtain the high voltage isolation switch point cloud data, a method for calculating the direction of the cylindrical axis by grouping the point cloud and fitting the ellipse is proposed, which reduces the difficulty of calculation.",15
688,b2ad8e2bf45cf252b39a83c2383766bc,一种定日镜清洗装置,浙江中控太阳能技术有限公司,本发明公开了一种定日镜清洗装置，用于清洗定日镜，包括：清洗机构、清洗支架、清洗机构框架，在清洗装置清洗的方向上，清洗支架上顺序设置有至少一组第一液体清洗组件、至少一组刷洗组件、至少一组第二液体清洗组件、至少一组气体清理组件和至少一组烘干组件；第一液体清洗组件、第二液体清洗组件连接有清洗液储存箱，气体清理组件连接有气体储存箱；清洗平台，用于搭载清洗机构，使其能在定日镜行中行走；清洗平台搭载清洗机构行走过程中，第一液体清洗组件、刷洗组件、第二液体清洗组件、气体清理组件和烘干组件顺序对定日镜的镜面进行一次冲洗、刷洗、二次冲洗、吹扫、烘干。本发明提供的装置在冰点温度以下时，能够实现水洗清洁定日镜。,A heliostat cleaning device,"Zhejiang Zhonggang Solar Energy Technology Co., Ltd.","The invention discloses a heliostat cleaning device for cleaning heliostat, which comprises a cleaning mechanism, a cleaning bracket and a cleaning mechanism frame. In the cleaning direction of the cleaning device, at least one group of first liquid cleaning assembly, at least one group of scrubbing assembly, at least one group of second liquid cleaning assembly, at least one group of gas cleaning assembly and at least one group of drying assembly are sequentially arranged on the cleaning bracket. The first liquid cleaning assembly and the second liquid cleaning assembly are connected with a cleaning liquid storage tank, and the gas cleaning assembly is connected with a gas storage tank; and the cleaning platform is used for carrying a cleaning mechanism so that it can walk in the solar mirror line. When the cleaning platform is equipped with a cleaning mechanism, the first liquid cleaning assembly, the brushing assembly, the second liquid cleaning assembly, the gas cleaning assembly and the drying assembly sequentially carry out primary washing, brushing, secondary washing, purging and drying of the mirror surface of the heliostat. The device provided by the invention can realize washing and cleaning the heliostat when the temperature is below the freezing point.",16
689,bf5dd07ec99969bb6690d0199ffd3895,一种无损转移碳纳米管薄膜制备异质结太阳能电池的方法,中国科学院金属研究所,本发明涉及碳纳米管/硅异质结太阳能电池领域，具体为一种无损转移碳纳米管薄膜制备异质结太阳能电池的方法。首先将沉积于微孔滤膜上的高性能(如：高透光率、低方块电阻)碳纳米管透明导电薄膜裁剪成合适尺寸；再将其置于SiO/Si基底上，滴加无水乙醇，使碳纳米管薄膜与硅基底紧密接触；待乙醇自然蒸发后，再利用碳纳米管薄膜与硅基底之间的作用力大于碳纳米管薄膜与微孔滤膜的作用力，用镊子直接移去滤膜；然后制备上电极(银胶)和下电极(铟镓合金)即得所述太阳能电池。本发明在转移碳纳米管薄膜的过程中未使用无水乙醇外的其他溶剂，过程简单，提高碳纳米管与基底的结合，所构建的太阳能电池具有优异的光电转换性能及稳定性。,A method for preparing heterojunction solar cells by lossless transfer carbon nanotube thin films,"Institute of Metals, Chinese Academy of Sciences","The invention relates to the field of carbon nanotube / silicon heterojunction solar cells, in particular to a method for preparing heterojunction solar cells by lossless transfer of carbon nanotube films. Firstly, the transparent conductive carbon nanotube films with high performance (such as high light transmittance and low square resistance) deposited on the microporous filter membrane are cut to a suitable size, and then they are placed on the SiO/Si substrate and dripped with anhydrous ethanol to make the carbon nanotube films in close contact with the silicon substrate. After the ethanol evaporates naturally, the force between the carbon nanotube film and the silicon substrate is greater than that between the carbon nanotube film and the microporous filter film, and the filter film is removed directly with tweezers; then the upper electrode (silver gel) and the lower electrode (indium gallium alloy) are prepared to obtain the solar cell. The invention does not use other solvents other than anhydrous ethanol in the process of transferring the carbon nanotube film, the process is simple, the combination of the carbon nanotube and the substrate is improved, and the constructed solar cell has excellent photoelectric conversion performance and stability.",16
690,99a82fc5712b1dd69f55a2a4b5c62d66,一种降低柔性铜铟镓硒太阳电池串联电阻的方法,绵阳金能移动能源有限公司,本发明公开了一种降低柔性铜铟镓硒太阳电池串联电阻的方法，包括：步骤一：采用激光机内置的软件绘制一刻划模板并保存待用；步骤二：利用步骤一中绘制的所述刻划模板对柔性铜铟镓硒太阳电池芯片进行激光刻划处理；步骤三：将预设重量的锡膏注入至步骤二中的十字槽中心位置处；步骤四：将步骤三中注膏完成的柔性铜铟镓硒太阳电池芯片与电池前电极进行重叠码放，构成一待焊接模组；步骤五：采用激光机内置的软件绘制一焊接模板并保存待用；步骤六：利用步骤五中的焊接模板并通过激光机完成对所述待焊接模组的焊接。采用本发明的方法能够提高前电极与电池芯片之间的金属化接触面积，使串联电阻大大降低、同时焊接拉力大大提升。,A method for reducing the series resistance of flexible copper indium gallium selenium solar cells,"Mianyang Jinneng Mobile Energy Co., Ltd.","The invention discloses a method for reducing the series resistance of flexible copper indium gallium selenium solar cells, which comprises the following steps: step 1: using the built-in software of the laser machine to draw a moment stroke template and saving it for use; step 2: laser scratching the flexible copper indium gallium selenium solar cell chip by using the scratching template drawn in step 1; step 3: inject the preset weight of tin paste into the center of the cross groove in step 2 Step 4: overlap the flexible copper indium gallium selenium solar cell chip completed with paste in step 3 with the front electrode of the cell to form a module to be welded; step 5: use the software built in the laser machine to draw a welding template and save it for use; step 6: use the welding template in step 5 and complete the welding of the module to be welded by the laser machine. By adopting the method of the invention, the metallized contact area between the front electrode and the battery chip can be increased, the series resistance can be greatly reduced, and the welding tension can be greatly improved at the same time.",16
691,356bac9d85be9dd1534d8bf45f7ea2b3,一种支撑工装和具有其的工装组件,晶澳(邢台)太阳能有限公司,本发明提供一种支撑工装和具有其的工装组件，支撑工装包括：杆体和两个搭扣，两个所述搭扣的第一端分别与所述杆体的两端枢转相连，所述搭扣的第二端形成有朝向所述搭扣的第一端弯曲的卡扣部。根据本发明的支撑工装，应用在光伏组件的组装过程中，支撑工装的搭扣能够拉紧边框，能够使得光伏组件边框稳固，不易发生倾斜和松动，避免边框松动对光伏组件品质的影响，避免组件边框在后续工序中脱落的风险。通过支撑工装和夹持板、夹具的配合能够使得工装组件稳固地组装边框，提高组装质量，该支撑工装和工装组件结构简单，易于加工制造，实用性强，适于在业界广泛推广使用。,A supporting tooling and a tooling assembly having the same,"Jingao (Xingtai) Solar Energy Co., Ltd.","The invention provides a supporting tooling and a tooling assembly having the same. The supporting tooling comprises a rod body and two clasps, and the first ends of the two clasps are respectively pivotally connected with the two ends of the rod body. The second end of the clasp forms a buckle part bent toward the first end of the clasp. According to the supporting fixture of the invention, when applied in the assembly process of the photovoltaic module, the clasping of the supporting tooling can tighten the frame, so that the frame of the photovoltaic module is stable, not easy to tilt and loose, and the influence of frame loosening on the quality of the photovoltaic module is avoided. Avoid the risk of component frame falling off in the subsequent process. Through the cooperation of supporting fixture, clamping plate and fixture, the frame can be assembled stably and the assembly quality can be improved. The supporting tooling and fixture components have simple structure, easy to manufacture and strong practicability, and are suitable for wide use in the industry.",16
